time,value
2007-06-16 24:00,97.000000
2007-06-17 24:00,495.000000
2007-06-18 24:00,400.000000
2007-06-19 24:00,839.940002
2007-06-20 24:00,717.000000
2007-06-21 24:00,932.000000
2007-06-22 24:00,934.000000
2007-06-23 24:00,944.809998
2007-06-24 24:00,587.000000
2007-06-25 24:00,192.000000
2007-06-26 24:00,324.000000
2007-06-27 24:00,848.000000
2007-06-28 24:00,856.000000
2007-06-29 24:00,878.000000
2007-06-30 24:00,1360.000000
2007-07-01 24:00,5301.000000
2007-07-02 24:00,6032.000000
2007-07-03 24:00,5485.000000
2007-07-04 24:00,5833.000000
2007-07-05 24:00,5301.000000
2007-07-06 24:00,5755.000000
2007-07-07 24:00,5562.000000
2007-07-08 24:00,5459.000000
2007-07-09 24:00,5807.000000
2007-07-10 24:00,5624.000000
2007-07-11 24:00,6200.000000
2007-07-12 24:00,6258.000000
2007-07-13 24:00,6424.000000
2007-07-14 24:00,6985.000000
2007-07-15 24:00,7986.000000
2007-07-16 24:00,6441.000000
2007-07-17 24:00,6878.000000
2007-07-18 24:00,7055.000000
2007-07-19 24:00,7317.000000
2007-07-20 24:00,6930.000000
2007-07-21 24:00,6993.299805
2007-07-22 24:00,6893.000000
2007-07-23 24:00,6681.000000
2007-07-24 24:00,6895.000000
2007-07-25 24:00,4799.000000
2007-07-26 24:00,8024.000000
2007-07-27 24:00,7732.000000
2007-07-28 24:00,7271.000000
2007-07-29 24:00,7144.000000
2007-07-30 24:00,6983.000000
2007-07-31 24:00,6999.000000
2007-08-01 24:00,6994.000000
2007-08-02 24:00,6988.000000
2007-08-03 24:00,6992.000000
2007-08-04 24:00,6993.799805
2007-08-05 24:00,7030.000000
2007-08-06 24:00,6791.000000
2007-08-07 24:00,6965.000000
2007-08-08 24:00,7082.000000
2007-08-09 24:00,6970.609863
2007-08-10 24:00,7301.339844
2007-08-11 24:00,5575.069824
2007-08-12 24:00,7864.000000
2007-08-13 24:00,7186.000000
2007-08-14 24:00,7188.410156
2007-08-15 24:00,7654.000000
2007-08-16 24:00,7041.000000
2007-08-17 24:00,7181.000000
2007-08-18 24:00,7093.000000
2007-08-19 24:00,7115.000000
2007-08-20 24:00,6824.000000
2007-08-21 24:00,6842.000000
2007-08-22 24:00,7326.000000
2007-08-23 24:00,7180.000000
2007-08-24 24:00,7150.000000
2007-08-25 24:00,5816.000000
2007-08-26 24:00,5840.000000
2007-08-27 24:00,5643.000000
2007-08-28 24:00,5481.000000
2007-08-29 24:00,5442.000000
2007-08-30 24:00,5476.000000
2007-08-31 24:00,5911.000000
2007-09-01 24:00,5928.000000
2007-09-02 24:00,5917.000000
2007-09-03 24:00,5926.000000
2007-09-04 24:00,5900.000000
2007-09-05 24:00,5903.000000
2007-09-06 24:00,6125.120117
2007-09-07 24:00,6080.250000
2007-09-08 24:00,6026.299805
2007-09-09 24:00,6038.000000
2007-09-10 24:00,6029.000000
2007-09-11 24:00,5956.000000
2007-09-12 24:00,4902.000000
2007-09-13 24:00,4885.000000
2007-09-14 24:00,4799.000000
2007-09-15 24:00,4805.000000
2007-09-16 24:00,4802.689941
2007-09-17 24:00,4597.000000
2007-09-18 24:00,4179.000000
2007-09-19 24:00,4380.000000
2007-09-20 24:00,4264.000000
2007-09-21 24:00,4221.000000
2007-09-22 24:00,4932.000000
2007-09-23 24:00,5509.000000
2007-09-24 24:00,4494.000000
2007-09-25 24:00,5788.000000
2007-09-26 24:00,6369.000000
2007-09-27 24:00,4000.000000
2007-09-28 24:00,6308.000000
2007-09-29 24:00,3644.000000
2007-09-30 24:00,5500.000000
2007-10-01 24:00,5115.000000
2007-10-02 24:00,4606.000000
2007-10-03 24:00,4142.000000
2007-10-04 24:00,3274.000000
2007-10-05 24:00,3431.000000
2007-10-06 24:00,2872.000000
2007-10-07 24:00,3264.000000
2007-10-08 24:00,3259.000000
2007-10-09 24:00,2862.000000
2007-10-10 24:00,2892.000000
2007-10-11 24:00,2893.000000
2007-10-12 24:00,3459.000000
2007-10-13 24:00,2474.000000
2007-10-14 24:00,4204.000000
2007-10-15 24:00,4179.000000
2007-10-16 24:00,3412.000000
2007-10-17 24:00,2721.000000
2007-10-18 24:00,3265.000000
2007-10-19 24:00,3302.000000
2007-10-20 24:00,2867.000000
2007-10-21 24:00,3068.000000
2007-10-22 24:00,3066.000000
2007-10-23 24:00,2810.000000
2007-10-24 24:00,2424.000000
2007-10-25 24:00,2437.000000
2007-10-26 24:00,2390.000000
2007-10-27 24:00,2394.000000
2007-10-28 24:00,2525.000000
2007-10-29 24:00,2556.000000
2007-10-30 24:00,1856.000000
2007-10-31 24:00,2821.000000
2007-11-01 24:00,902.099976
2007-11-02 24:00,2536.969971
2007-11-03 24:00,1881.050049
2007-11-04 24:00,2344.000000
2007-11-05 24:00,1959.000000
2007-11-06 24:00,1794.829956
2007-11-07 24:00,1768.000000
2007-11-08 24:00,1431.000000
2007-11-09 24:00,1582.000000
2007-11-10 24:00,1434.000000
2007-11-11 24:00,902.099976
2007-11-12 24:00,1416.000000
2007-11-13 24:00,3007.000000
2007-11-14 24:00,3238.000000
2007-11-15 24:00,4428.000000
2007-11-16 24:00,4588.000000
2007-11-17 24:00,4086.000000
2007-11-18 24:00,4086.000000
2007-11-19 24:00,4251.000000
2007-11-20 24:00,5153.000000
2007-11-21 24:00,4182.000000
2007-11-22 24:00,3868.000000
2007-11-23 24:00,2741.000000
2007-11-24 24:00,2968.000000
2007-11-25 24:00,3239.000000
2007-11-26 24:00,2873.000000
2007-11-27 24:00,2817.000000
2007-11-28 24:00,2920.000000
2007-11-29 24:00,3413.000000
2007-11-30 24:00,2622.000000
2007-12-01 24:00,2751.000000
2007-12-02 24:00,2391.000000
2007-12-03 24:00,2313.000000
2007-12-04 24:00,3080.000000
2007-12-05 24:00,2090.000000
2007-12-06 24:00,3338.000000
2007-12-07 24:00,4726.000000
2007-12-08 24:00,5737.000000
2007-12-09 24:00,5973.000000
2007-12-10 24:00,4585.000000
2007-12-11 24:00,902.099976
2007-12-12 24:00,4322.000000
2007-12-13 24:00,4245.000000
2007-12-14 24:00,4974.000000
2007-12-15 24:00,3128.000000
2007-12-16 24:00,3380.000000
2007-12-17 24:00,3065.000000
2007-12-18 24:00,3363.000000
2007-12-19 24:00,3466.000000
2007-12-20 24:00,3399.000000
2007-12-21 24:00,3386.000000
2007-12-22 24:00,3360.000000
2007-12-23 24:00,2124.000000
2007-12-24 24:00,2213.000000
2007-12-25 24:00,3208.000000
2007-12-26 24:00,2423.000000
2007-12-27 24:00,3988.000000
2007-12-28 24:00,2022.000000
2007-12-29 24:00,1327.000000
2007-12-30 24:00,1344.000000
2007-12-31 24:00,1325.000000
2008-01-01 24:00,902.099976
2008-01-02 24:00,1421.000000
2008-01-03 24:00,1640.000000
2008-01-04 24:00,1916.000000
2008-01-05 24:00,1456.000000
2008-01-06 24:00,2823.000000
2008-01-07 24:00,902.099976
2008-01-08 24:00,3072.000000
2008-01-09 24:00,2961.000000
2008-01-10 24:00,902.099976
2008-01-11 24:00,902.099976
2008-01-12 24:00,902.099976
2008-01-13 24:00,902.099976
2008-01-14 24:00,2856.000000
2008-01-15 24:00,2964.000000
2008-01-16 24:00,2411.000000
2008-01-17 24:00,3021.000000
2008-01-18 24:00,2954.000000
2008-01-19 24:00,3085.000000
2008-01-20 24:00,2929.000000
2008-01-21 24:00,2909.000000
2008-01-22 24:00,3387.000000
2008-01-23 24:00,3487.000000
2008-01-24 24:00,3750.000000
2008-01-25 24:00,3672.000000
2008-01-26 24:00,902.099976
2008-01-27 24:00,3086.000000
2008-01-28 24:00,2917.000000
2008-01-29 24:00,2508.000000
2008-01-30 24:00,2440.000000
2008-01-31 24:00,3978.000000
2008-02-01 24:00,3954.000000
2008-02-02 24:00,3938.000000
2008-02-03 24:00,4012.000000
2008-02-04 24:00,3251.000000
2008-02-05 24:00,3508.000000
2008-02-06 24:00,3478.000000
2008-02-07 24:00,3433.000000
2008-02-08 24:00,3309.000000
2008-02-09 24:00,2910.000000
2008-02-10 24:00,2990.000000
2008-02-11 24:00,3485.000000
2008-02-12 24:00,3561.000000
2008-02-13 24:00,3647.000000
2008-02-14 24:00,3616.000000
2008-02-15 24:00,3439.000000
2008-02-16 24:00,4011.000000
2008-02-17 24:00,4019.000000
2008-02-18 24:00,3429.000000
2008-02-19 24:00,3446.000000
2008-02-20 24:00,3474.000000
2008-02-21 24:00,3607.000000
2008-02-22 24:00,3580.000000
2008-02-23 24:00,3497.000000
2008-02-24 24:00,3760.000000
2008-02-25 24:00,3431.000000
2008-02-26 24:00,2949.000000
2008-02-27 24:00,2529.000000
2008-02-28 24:00,2731.000000
2008-02-29 24:00,1951.000000
2008-03-01 24:00,1441.000000
2008-03-02 24:00,1169.000000
2008-03-03 24:00,1049.000000
2008-03-04 24:00,1072.000000
2008-03-05 24:00,2030.000000
2008-03-06 24:00,1918.000000
2008-03-07 24:00,1917.000000
2008-03-08 24:00,2493.000000
2008-03-09 24:00,2646.000000
2008-03-10 24:00,1967.000000
2008-03-11 24:00,1970.000000
2008-03-12 24:00,2016.000000
2008-03-13 24:00,1440.000000
2008-03-14 24:00,1412.000000
2008-03-15 24:00,1072.000000
2008-03-16 24:00,970.000000
2008-03-17 24:00,981.000000
2008-03-18 24:00,1907.000000
2008-03-19 24:00,1950.000000
2008-03-20 24:00,1986.000000
2008-03-21 24:00,1522.000000
2008-03-22 24:00,1449.000000
2008-03-23 24:00,1032.000000
2008-03-24 24:00,1320.000000
2008-03-25 24:00,1537.000000
2008-03-26 24:00,1460.000000
2008-03-27 24:00,1526.000000
2008-03-28 24:00,1457.000000
2008-03-29 24:00,1451.000000
2008-03-30 24:00,1317.000000
2008-03-31 24:00,897.000000
2008-04-01 24:00,1400.000000
2008-04-02 24:00,1904.000000
2008-04-03 24:00,2568.000000
2008-04-04 24:00,2819.000000
2008-04-05 24:00,2611.000000
2008-04-06 24:00,1890.000000
2008-04-07 24:00,1988.000000
2008-04-08 24:00,1644.000000
2008-04-09 24:00,1117.000000
2008-04-10 24:00,1428.000000
2008-04-11 24:00,952.000000
2008-04-12 24:00,488.000000
2008-04-13 24:00,488.000000
2008-04-14 24:00,763.000000
2008-04-15 24:00,1007.000000
2008-04-16 24:00,988.000000
2008-04-17 24:00,1346.000000
2008-04-18 24:00,3043.000000
2008-04-19 24:00,45.000000
2008-04-20 24:00,913.000000
2008-04-21 24:00,928.000000
2008-04-22 24:00,695.000000
2008-04-23 24:00,666.000000
2008-04-24 24:00,449.000000
2008-04-25 24:00,756.000000
2008-04-26 24:00,1311.000000
2008-04-27 24:00,674.000000
2008-04-28 24:00,660.000000
2008-04-29 24:00,660.000000
2008-04-30 24:00,660.000000
2008-05-01 24:00,924.000000
2008-05-02 24:00,517.000000
2008-05-03 24:00,645.000000
2008-05-04 24:00,596.000000
2008-05-05 24:00,550.000000
2008-05-06 24:00,550.000000
2008-05-07 24:00,663.000000
2008-05-08 24:00,507.000000
2008-05-09 24:00,647.000000
2008-05-10 24:00,719.000000
2008-05-11 24:00,688.000000
2008-05-12 24:00,633.000000
2008-05-13 24:00,677.000000
2008-05-14 24:00,614.000000
2008-05-15 24:00,618.000000
2008-05-16 24:00,497.000000
2008-05-17 24:00,92.000000
2008-05-18 24:00,1050.000000
2008-05-19 24:00,801.000000
2008-05-20 24:00,548.000000
2008-05-21 24:00,712.000000
2008-05-22 24:00,377.000000
2008-05-23 24:00,975.000000
2008-05-24 24:00,1334.000000
2008-05-25 24:00,1570.000000
2008-05-26 24:00,1478.000000
2008-05-27 24:00,541.000000
2008-05-28 24:00,1182.000000
2008-05-29 24:00,1187.000000
2008-05-30 24:00,1370.000000
2008-05-31 24:00,586.000000
2008-06-01 24:00,1575.000000
2008-06-02 24:00,902.099976
2008-06-03 24:00,641.000000
2008-06-04 24:00,734.000000
2008-06-05 24:00,827.000000
2008-06-06 24:00,827.000000
2008-06-07 24:00,791.000000
2008-06-08 24:00,621.000000
2008-06-09 24:00,443.000000
2008-06-10 24:00,440.000000
2008-06-11 24:00,0.000000
2008-06-12 24:00,201.000000
2008-06-13 24:00,367.000000
2008-06-14 24:00,377.000000
2008-06-15 24:00,357.000000
2008-06-16 24:00,802.000000
2008-06-17 24:00,806.000000
2008-06-18 24:00,920.000000
2008-06-19 24:00,509.000000
2008-06-20 24:00,724.000000
2008-06-21 24:00,724.000000
2008-06-22 24:00,908.000000
2008-06-23 24:00,714.000000
2008-06-24 24:00,805.000000
2008-06-25 24:00,1166.000000
2008-06-26 24:00,1027.000000
2008-06-27 24:00,921.000000
2008-06-28 24:00,924.000000
2008-06-29 24:00,1337.000000
2008-06-30 24:00,1082.000000
2008-07-01 24:00,2053.000000
2008-07-02 24:00,902.099976
2008-07-03 24:00,3010.000000
2008-07-04 24:00,3011.000000
2008-07-05 24:00,3021.000000
2008-07-06 24:00,3022.000000
2008-07-07 24:00,3051.000000
2008-07-08 24:00,3093.000000
2008-07-09 24:00,2251.000000
2008-07-10 24:00,2263.000000
2008-07-11 24:00,2158.000000
2008-07-12 24:00,2575.000000
2008-07-13 24:00,2483.000000
2008-07-14 24:00,2406.000000
2008-07-15 24:00,2418.000000
2008-07-16 24:00,2681.000000
2008-07-17 24:00,2559.000000
2008-07-18 24:00,1957.000000
2008-07-19 24:00,1642.000000
2008-07-20 24:00,2022.000000
2008-07-21 24:00,2129.000000
2008-07-22 24:00,1890.000000
2008-07-23 24:00,1826.000000
2008-07-24 24:00,1430.000000
2008-07-25 24:00,1436.000000
2008-07-26 24:00,1402.000000
2008-07-27 24:00,1478.000000
2008-07-28 24:00,1426.000000
2008-07-29 24:00,1624.000000
2008-07-30 24:00,1630.000000
2008-07-31 24:00,1617.000000
2008-08-01 24:00,1896.000000
2008-08-02 24:00,1902.000000
2008-08-03 24:00,1825.000000
2008-08-04 24:00,1931.000000
2008-08-05 24:00,1742.000000
2008-08-06 24:00,1560.000000
2008-08-07 24:00,1560.000000
2008-08-08 24:00,1489.000000
2008-08-09 24:00,1594.000000
2008-08-10 24:00,1598.000000
2008-08-11 24:00,1535.000000
2008-08-12 24:00,1628.000000
2008-08-13 24:00,1525.000000
2008-08-14 24:00,1532.000000
2008-08-15 24:00,1522.000000
2008-08-16 24:00,1532.000000
2008-08-17 24:00,1183.000000
2008-08-18 24:00,0.000000
2008-08-19 24:00,834.000000
2008-08-20 24:00,2472.000000
2008-08-21 24:00,1555.000000
2008-08-22 24:00,1656.000000
2008-08-23 24:00,1498.000000
2008-08-24 24:00,1609.000000
2008-08-25 24:00,2271.000000
2008-08-26 24:00,2884.000000
2008-08-27 24:00,2506.000000
2008-08-28 24:00,2423.000000
2008-08-29 24:00,2427.000000
2008-08-30 24:00,2419.000000
2008-08-31 24:00,2412.000000
2008-09-01 24:00,1948.000000
2008-09-02 24:00,1950.000000
2008-09-03 24:00,2037.000000
2008-09-04 24:00,1647.000000
2008-09-05 24:00,1875.000000
2008-09-06 24:00,1856.000000
2008-09-07 24:00,1946.000000
2008-09-08 24:00,1951.000000
2008-09-09 24:00,1569.000000
2008-09-10 24:00,1465.000000
2008-09-11 24:00,759.000000
2008-09-12 24:00,556.000000
2008-09-13 24:00,556.000000
2008-09-14 24:00,556.000000
2008-09-15 24:00,541.000000
2008-09-16 24:00,550.000000
2008-09-17 24:00,596.000000
2008-09-18 24:00,598.000000
2008-09-19 24:00,553.000000
2008-09-20 24:00,0.000000
2008-09-21 24:00,1120.000000
2008-09-22 24:00,556.000000
2008-09-23 24:00,640.000000
2008-09-24 24:00,565.000000
2008-09-25 24:00,563.000000
2008-09-26 24:00,547.000000
2008-09-27 24:00,547.000000
2008-09-28 24:00,544.000000
2008-09-29 24:00,561.000000
2008-09-30 24:00,562.000000
2008-10-01 24:00,561.000000
2008-10-02 24:00,461.000000
2008-10-03 24:00,562.000000
2008-10-04 24:00,573.000000
2008-10-05 24:00,542.000000
2008-10-06 24:00,635.000000
2008-10-07 24:00,542.000000
2008-10-08 24:00,539.000000
2008-10-09 24:00,554.000000
2008-10-10 24:00,565.000000
2008-10-11 24:00,540.000000
2008-10-12 24:00,820.000000
2008-10-13 24:00,551.000000
2008-10-14 24:00,551.000000
2008-10-15 24:00,543.000000
2008-10-16 24:00,628.000000
2008-10-17 24:00,592.000000
2008-10-18 24:00,549.000000
2008-10-19 24:00,545.000000
2008-10-20 24:00,551.000000
2008-10-21 24:00,541.000000
2008-10-22 24:00,541.000000
2008-10-23 24:00,541.000000
2008-10-24 24:00,379.000000
2008-10-25 24:00,379.000000
2008-10-26 24:00,456.000000
2008-10-27 24:00,393.000000
2008-10-28 24:00,394.000000
2008-10-29 24:00,394.000000
2008-10-30 24:00,394.000000
2008-10-31 24:00,392.000000
2008-11-01 24:00,397.000000
2008-11-02 24:00,420.000000
2008-11-03 24:00,446.000000
2008-11-04 24:00,1957.000000
2008-11-05 24:00,1956.000000
2008-11-06 24:00,2955.000000
2008-11-07 24:00,2687.000000
2008-11-08 24:00,2924.000000
2008-11-09 24:00,2453.000000
2008-11-10 24:00,2374.000000
2008-11-11 24:00,1996.000000
2008-11-12 24:00,2051.000000
2008-11-13 24:00,3783.000000
2008-11-14 24:00,2967.000000
2008-11-15 24:00,2983.000000
2008-11-16 24:00,2901.000000
2008-11-17 24:00,2865.000000
2008-11-18 24:00,2891.000000
2008-11-19 24:00,2077.000000
2008-11-20 24:00,1975.000000
2008-11-21 24:00,1954.000000
2008-11-22 24:00,1937.000000
2008-11-23 24:00,1939.000000
2008-11-24 24:00,1850.000000
2008-11-25 24:00,1866.000000
2008-11-26 24:00,1578.000000
2008-11-27 24:00,1507.000000
2008-11-28 24:00,1426.000000
2008-11-29 24:00,1440.000000
2008-11-30 24:00,1431.000000
2008-12-01 24:00,1435.000000
2008-12-02 24:00,1440.000000
2008-12-03 24:00,1426.000000
2008-12-04 24:00,1441.000000
2008-12-05 24:00,1177.000000
2008-12-06 24:00,1171.000000
2008-12-07 24:00,944.000000
2008-12-08 24:00,944.000000
2008-12-09 24:00,944.000000
2008-12-10 24:00,1416.000000
2008-12-11 24:00,1071.000000
2008-12-12 24:00,1082.000000
2008-12-13 24:00,1253.000000
2008-12-14 24:00,1224.000000
2008-12-15 24:00,1354.000000
2008-12-16 24:00,1355.000000
2008-12-17 24:00,1175.000000
2008-12-18 24:00,1169.000000
2008-12-19 24:00,1137.000000
2008-12-20 24:00,1403.000000
2008-12-21 24:00,1417.000000
2008-12-22 24:00,1341.000000
2008-12-23 24:00,989.000000
2008-12-24 24:00,1391.000000
2008-12-25 24:00,1459.000000
2008-12-26 24:00,1349.000000
2008-12-27 24:00,1476.000000
2008-12-28 24:00,1438.000000
2008-12-29 24:00,1789.000000
2008-12-30 24:00,2125.000000
2008-12-31 24:00,2520.000000
2009-01-01 24:00,2985.000000
2009-01-02 24:00,2872.000000
2009-01-03 24:00,2908.000000
2009-01-04 24:00,2397.000000
2009-01-05 24:00,2191.000000
2009-01-06 24:00,3090.000000
2009-01-07 24:00,2471.000000
2009-01-08 24:00,2474.000000
2009-01-09 24:00,2384.000000
2009-01-10 24:00,2044.000000
2009-01-11 24:00,1943.000000
2009-01-12 24:00,1989.000000
2009-01-13 24:00,2299.000000
2009-01-14 24:00,2288.000000
2009-01-15 24:00,2454.000000
2009-01-16 24:00,2480.000000
2009-01-17 24:00,2482.000000
2009-01-18 24:00,2483.000000
2009-01-19 24:00,2434.000000
2009-01-20 24:00,2472.000000
2009-01-21 24:00,1984.000000
2009-01-22 24:00,2536.000000
2009-01-23 24:00,2601.000000
2009-01-24 24:00,2414.000000
2009-01-25 24:00,2446.000000
2009-01-26 24:00,2465.000000
2009-01-27 24:00,2512.000000
2009-01-28 24:00,2505.000000
2009-01-29 24:00,2521.000000
2009-01-30 24:00,1861.000000
2009-01-31 24:00,1253.000000
2009-02-01 24:00,1017.000000
2009-02-02 24:00,1009.000000
2009-02-03 24:00,1007.000000
2009-02-04 24:00,1011.000000
2009-02-05 24:00,1010.000000
2009-02-06 24:00,1044.000000
2009-02-07 24:00,919.000000
2009-02-08 24:00,1023.000000
2009-02-09 24:00,1027.000000
2009-02-10 24:00,1030.000000
2009-02-11 24:00,1687.000000
2009-02-12 24:00,1892.000000
2009-02-13 24:00,2445.000000
2009-02-14 24:00,1960.000000
2009-02-15 24:00,1906.000000
2009-02-16 24:00,1980.000000
2009-02-17 24:00,2219.000000
2009-02-18 24:00,2073.000000
2009-02-19 24:00,2475.000000
2009-02-20 24:00,2907.000000
2009-02-21 24:00,2707.000000
2009-02-22 24:00,2835.000000
2009-02-23 24:00,2929.000000
2009-02-24 24:00,2863.000000
2009-02-25 24:00,2776.000000
2009-02-26 24:00,3298.000000
2009-02-27 24:00,3171.000000
2009-02-28 24:00,3164.000000
2009-03-01 24:00,3456.000000
2009-03-02 24:00,3008.000000
2009-03-03 24:00,3024.000000
2009-03-04 24:00,2490.000000
2009-03-05 24:00,2205.000000
2009-03-06 24:00,2204.000000
2009-03-07 24:00,2202.000000
2009-03-08 24:00,2856.000000
2009-03-09 24:00,2207.000000
2009-03-10 24:00,2206.000000
2009-03-11 24:00,2941.000000
2009-03-12 24:00,2897.000000
2009-03-13 24:00,3411.000000
2009-03-14 24:00,3486.000000
2009-03-15 24:00,3471.000000
2009-03-16 24:00,3150.000000
2009-03-17 24:00,3535.000000
2009-03-18 24:00,3565.000000
2009-03-19 24:00,3519.000000
2009-03-20 24:00,3519.000000
2009-03-21 24:00,3519.000000
2009-03-22 24:00,3519.000000
2009-03-23 24:00,2541.000000
2009-03-24 24:00,2455.000000
2009-03-25 24:00,2482.000000
2009-03-26 24:00,2218.000000
2009-03-27 24:00,2230.000000
2009-03-28 24:00,1846.000000
2009-03-29 24:00,2529.000000
2009-03-30 24:00,2529.000000
2009-03-31 24:00,2200.000000
2009-04-01 24:00,2202.000000
2009-04-02 24:00,2202.000000
2009-04-03 24:00,2202.000000
2009-04-04 24:00,2168.000000
2009-04-05 24:00,2148.000000
2009-04-06 24:00,1099.000000
2009-04-07 24:00,1095.000000
2009-04-08 24:00,1094.000000
2009-04-09 24:00,1474.000000
2009-04-10 24:00,1099.000000
2009-04-11 24:00,1648.000000
2009-04-12 24:00,2192.000000
2009-04-13 24:00,2161.000000
2009-04-14 24:00,1106.000000
2009-04-15 24:00,2182.000000
2009-04-16 24:00,2201.000000
2009-04-17 24:00,1086.000000
2009-04-18 24:00,1084.000000
2009-04-19 24:00,1077.000000
2009-04-20 24:00,1077.000000
2009-04-21 24:00,1074.000000
2009-04-22 24:00,1077.000000
2009-04-23 24:00,1077.000000
2009-04-24 24:00,1075.000000
2009-04-25 24:00,354.000000
2009-04-26 24:00,135.000000
2009-04-27 24:00,138.000000
2009-04-28 24:00,1085.000000
2009-04-29 24:00,670.000000
2009-04-30 24:00,447.000000
2009-05-01 24:00,1079.000000
2009-05-02 24:00,1077.000000
2009-05-03 24:00,1078.000000
2009-05-04 24:00,1077.000000
2009-05-05 24:00,1078.000000
2009-05-06 24:00,675.000000
2009-05-07 24:00,1088.000000
2009-05-08 24:00,1085.000000
2009-05-09 24:00,1083.000000
2009-05-10 24:00,2182.000000
2009-05-11 24:00,2447.000000
2009-05-12 24:00,0.000000
2009-05-13 24:00,0.000000
2009-05-14 24:00,0.000000
2009-05-15 24:00,1260.000000
2009-05-16 24:00,1138.000000
2009-05-17 24:00,1126.000000
2009-05-18 24:00,2193.000000
2009-05-19 24:00,1758.000000
2009-05-20 24:00,627.000000
2009-05-21 24:00,798.000000
2009-05-22 24:00,424.000000
2009-05-23 24:00,1391.000000
2009-05-24 24:00,1295.000000
2009-05-25 24:00,1323.000000
2009-05-26 24:00,1290.000000
2009-05-27 24:00,1328.000000
2009-05-28 24:00,209.000000
2009-05-29 24:00,455.000000
2009-05-30 24:00,227.500000
2009-05-31 24:00,0.000000
2009-06-01 24:00,413.000000
2009-06-02 24:00,418.000000
2009-06-03 24:00,652.000000
2009-06-04 24:00,511.000000
2009-06-05 24:00,606.000000
2009-06-06 24:00,602.000000
2009-06-07 24:00,559.000000
2009-06-08 24:00,419.000000
2009-06-09 24:00,467.000000
2009-06-10 24:00,491.000000
2009-06-11 24:00,477.000000
2009-06-12 24:00,486.000000
2009-06-13 24:00,476.000000
2009-06-14 24:00,558.000000
2009-06-15 24:00,466.000000
2009-06-16 24:00,485.000000
2009-06-17 24:00,418.000000
2009-06-18 24:00,49.000000
2009-06-19 24:00,530.000000
2009-06-20 24:00,532.000000
2009-06-21 24:00,550.000000
2009-06-22 24:00,548.000000
2009-06-23 24:00,352.000000
2009-06-24 24:00,222.000000
2009-06-25 24:00,135.000000
2009-06-26 24:00,137.000000
2009-06-27 24:00,329.000000
2009-06-28 24:00,167.000000
2009-06-29 24:00,1126.000000
2009-06-30 24:00,1707.000000
2009-07-01 24:00,4842.000000
2009-07-02 24:00,5018.000000
2009-07-03 24:00,5960.000000
2009-07-04 24:00,5965.000000
2009-07-05 24:00,5965.000000
2009-07-06 24:00,6585.000000
2009-07-07 24:00,6893.000000
2009-07-08 24:00,6719.000000
2009-07-09 24:00,7162.000000
2009-07-10 24:00,7270.000000
2009-07-11 24:00,7270.000000
2009-07-12 24:00,7256.000000
2009-07-13 24:00,6691.000000
2009-07-14 24:00,7143.000000
2009-07-15 24:00,5718.000000
2009-07-16 24:00,5054.000000
2009-07-17 24:00,5582.000000
2009-07-18 24:00,7006.000000
2009-07-19 24:00,7255.000000
2009-07-20 24:00,6662.000000
2009-07-21 24:00,6684.000000
2009-07-22 24:00,7172.000000
2009-07-23 24:00,7182.000000
2009-07-24 24:00,4961.000000
2009-07-25 24:00,4987.000000
2009-07-26 24:00,5025.000000
2009-07-27 24:00,4809.000000
2009-07-28 24:00,5326.000000
2009-07-29 24:00,7182.000000
2009-07-30 24:00,6943.000000
2009-07-31 24:00,4533.000000
2009-08-01 24:00,4968.000000
2009-08-02 24:00,4855.000000
2009-08-03 24:00,4819.000000
2009-08-04 24:00,4810.000000
2009-08-05 24:00,5005.000000
2009-08-06 24:00,4520.000000
2009-08-07 24:00,4974.000000
2009-08-08 24:00,4206.000000
2009-08-09 24:00,4062.000000
2009-08-10 24:00,4036.000000
2009-08-11 24:00,3038.000000
2009-08-12 24:00,2934.000000
2009-08-13 24:00,3416.000000
2009-08-14 24:00,4178.000000
2009-08-15 24:00,4182.000000
2009-08-16 24:00,4073.000000
2009-08-17 24:00,4464.000000
2009-08-18 24:00,3467.000000
2009-08-19 24:00,3474.000000
2009-08-20 24:00,3466.000000
2009-08-21 24:00,3503.000000
2009-08-22 24:00,3457.000000
2009-08-23 24:00,3442.000000
2009-08-24 24:00,3429.000000
2009-08-25 24:00,3295.000000
2009-08-26 24:00,4182.000000
2009-08-27 24:00,4136.000000
2009-08-28 24:00,4152.000000
2009-08-29 24:00,4142.000000
2009-08-30 24:00,4137.000000
2009-08-31 24:00,4111.000000
2009-09-01 24:00,3997.000000
2009-09-02 24:00,3314.000000
2009-09-03 24:00,3380.000000
2009-09-04 24:00,3475.000000
2009-09-05 24:00,3482.000000
2009-09-06 24:00,4039.000000
2009-09-07 24:00,3721.000000
2009-09-08 24:00,3461.000000
2009-09-09 24:00,3433.000000
2009-09-10 24:00,3418.000000
2009-09-11 24:00,2886.000000
2009-09-12 24:00,2880.000000
2009-09-13 24:00,2480.000000
2009-09-14 24:00,2462.000000
2009-09-15 24:00,2257.000000
2009-09-16 24:00,2942.000000
2009-09-17 24:00,2696.000000
2009-09-18 24:00,1594.000000
2009-09-19 24:00,2542.000000
2009-09-20 24:00,2769.000000
2009-09-21 24:00,1949.000000
2009-09-22 24:00,1921.000000
2009-09-23 24:00,1113.000000
2009-09-24 24:00,1115.000000
2009-09-25 24:00,1022.000000
2009-09-26 24:00,978.000000
2009-09-27 24:00,565.000000
